N° auto;nom;région administrative;adresse;code INSEE;commune;population de la commune;DEP;N°UU;unité urbaine;population unité urbaine;situation géographique;écrans;fauteuils;semaines d'activité;séances;entrées 2021;entrées 2020;évolution entrées;tranche d'entrées;propriétaire;programmateur;AE;catégorie Art et Essai;label Art et Essai;genre;multiplexe;zone de la commune;nombre de films programmés;nombre de films inédits;nombre de films en semaine 1;PdM en entrées des films français;PdM en entrées des films américains;PdM en entrées des films européens;PdM en entrées des autres films;films Art et Essai;PdM en entrées des films Art et Essai;latitude;longitude;geolocalisation
263484;RIO;GRAND EST;4 BIS RUE STE CECILE;88304;Mirecourt;5579.0;88;88205;Mirecourt;7620.0;06-autres communes et unités urbaines;1.0;332.0;32.0;425.0;10537.0;7299.0;44.36224140293191;De 10 à 20 000 entrées;COMMUNE DE MIRECOURT;;NON;NON;;FIXE;NON;C;83.0;70.0;20.0;52.52662587808747;36.936324495807845;10.083843190573306;0.45320643553138457;11.0;7.5118966689327;48.299898;6.132591;48.299898, 6.132591
274502;CINEMA LUX;GRAND EST;1, RUE DU GÉNÉRAL LECLERC;55351;Montmédy;2179.0;55;55103;Montmédy;2179.0;06-autres communes et unités urbaines;1.0;98.0;30.0;317.0;3499.0;2728.0;28.262463343108507;De 2 à 5 000 entrées;CENTRE REGIONAL AUDIOVISUEL DE LORRAINE;;OUI;E;;FIXE;NON;I;98.0;83.0;3.0;50.618336886993596;18.592750533049042;25.415778251599146;5.3731343283582085;43.0;36.84434968017057;49.519626;5.363556;49.519626, 5.363556
313151;SELECT;BOURGOGNE / FRANCHE-COMTE;8 RUE DU LAURIER;70414;Plancher-les-Mines;975.0;70;70101;Plancher-les-Mines;2945.0;06-autres communes et unités urbaines;1.0;82.0;25.0;59.0;903.0;685.0;31.824817518248178;Moins de 2000 entrées;AEP DU CINEMA DE PLANCHER LES MINES;;NON;NON;;FIXE;NON;B;30.0;24.0;0.0;63.09696092619392;19.39218523878437;17.51085383502171;0.0;1.0;4.341534008683068;47.763891;6.743534;47.763891, 6.743534
405441;ROYAL;GRAND EST;18 RUE ST LIVIER;54482;Saint-Max;10093.0;54;54701;Nancy;290905.0;04-Unités urbaines de 100 000 hbts ou plus;2.0;274.0;32.0;1808.0;28929.0;22653.0;27.704939743080388;De 20 à 30 000 entrées;CINEMA ROYAL;;NON;NON;;FIXE;NON;B;80.0;66.0;55.0;51.22054227553002;41.435087422924234;7.344370301545738;0.0;7.0;4.362699552327054;48.699609;6.207734;48.699609, 6.207734
447622;CAROUSSEL;GRAND EST;12 PLACE CHEVERT;55545;Verdun;18121.0;55;55401;Verdun;24496.0;05-Unités urbaines de 20 000 à 100 000 hbts;8.0;1161.0;32.0;6609.0;94576.0;65265.0;44.91074848693787;De 80 à 100 000 entrées;BLN MAJESTIC;Lengrand;OUI;D;;FIXE;OUI;C;204.0;155.0;135.0;44.87209946939099;42.58674721967666;12.172329135978458;0.36882417495389697;47.0;7.986287886501714;49.159325;5.38635;49.159325, 5.38635
31;UGC NORMANDIE;ILE-DE-FRANCE;116 AVENUE DES CHAMPS ELYSEES;75108;Paris 8e Arrondissement;36827.0;75;00851;Paris;10909327.0;01-Paris;4.0;1610.0;32.0;4004.0;119434.0;75648.0;57.88123942470389;De 100 à 150 000 entrées;UGC SAS;UGC;NON;NON;;FIXE;NON;C;80.0;48.0;45.0;45.75700305009263;29.7711494919631;24.471847457944275;0.0;22.0;35.756254561104775;48.872265;2.300938;48.872265, 2.300938
35;BALZAC;ILE-DE-FRANCE;1 RUE BALZAC;75108;Paris 8e Arrondissement;36827.0;75;00851;Paris;10909327.0;01-Paris;3.0;589.0;32.0;2855.0;55067.0;45293.0;21.579493519969972;De 50 à 80 000 entrées;CINELBA;;OUI;A;RD;FIXE;NON;C;136.0;58.0;40.0;68.76689264034738;5.591740883512783;11.825955957286544;13.815410518853295;53.0;97.1509592804289;48.872431;2.299525;48.872431, 2.299525
55;ELYSEES LINCOLN;ILE-DE-FRANCE;14 RUE LINCOLN;75108;Paris 8e Arrondissement;36827.0;75;00851;Paris;10909327.0;01-Paris;3.0;448.0;32.0;2841.0;23035.0;19379.0;18.865782548119096;De 20 à 30 000 entrées;STUDIO DU DRAGON;;OUI;A;RD;FIXE;NON;C;102.0;62.0;57.0;56.040938592111836;5.317024463305042;22.081877184223664;16.56015976035946;60.0;99.50074887668498;48.870512;2.303157;48.870512, 2.303157
301;MAX LINDER;ILE-DE-FRANCE;24 BD POISSONNIERE;75109;Paris 9e Arrondissement;60370.0;75;00851;Paris;10909327.0;01-Paris;1.0;591.0;32.0;868.0;59031.0;37409.0;57.798925392285284;De 50 à 80 000 entrées;PARAFRANCE COMMUNICATION;;OUI;A;;FIXE;NON;C;58.0;14.0;11.0;22.48730152381714;48.896132464104305;22.225332960044796;6.391233052033756;10.0;74.2450905891293;48.871363;2.344886;48.871363, 2.344886
731;MK2 ODEON COTE SAINT-GERMAIN;ILE-DE-FRANCE;113 BD ST GERMAIN;75106;Paris 6e Arrondissement;41384.0;75;00851;Paris;10909327.0;01-Paris;5.0;678.0;32.0;6589.0;143364.0;101335.0;41.475304682488776;De 100 à 150 000 entrées;PARAFRANCE COMMUNICATION;Karmitz;NON;NON;;FIXE;NON;C;66.0;63.0;62.0;57.473965866358114;23.65851894706393;16.42536881689326;2.4421463696846977;41.0;57.09647092855077;48.852437;2.338266;48.852437, 2.338266
3211;LE CINEMA DES CINEASTES;ILE-DE-FRANCE;7 AVENUE DE CLICHY;75117;Paris 17e Arrondissement;167284.0;75;00851;Paris;10909327.0;01-Paris;3.0;478.0;32.0;3112.0;76311.0;70514.0;8.22106248404572;De 50 à 80 000 entrées;SARL DES AUTEURS REALISATEURS PRODUCTEURS ARP;MC4 (Gardebosc);OUI;A;RDJP;FIXE;NON;C;90.0;48.0;39.0;63.25112658746416;0.0;17.00122900450635;19.747644408029497;46.0;99.06759524784924;48.884303;2.326888;48.884303, 2.326888
3741;STUDIO 28;ILE-DE-FRANCE;10 RUE THOLOZE;75118;Paris 18e Arrondissement;194491.0;75;00851;Paris;10909327.0;01-Paris;1.0;172.0;28.0;784.0;24213.0;18127.0;33.5742262922712;De 20 à 30 000 entrées;STUDIO 28;;OUI;A;;FIXE;NON;C;93.0;82.0;3.0;60.57522123893805;20.86283185840708;9.170353982300886;9.391592920353983;56.0;72.27876106194691;48.886142;2.335342;48.886142, 2.335342
4731;MK2 QUAI DE SEINE;ILE-DE-FRANCE;14 QUAI DE LA SEINE;75119;Paris 19e Arrondissement;186530.0;75;00851;Paris;10909327.0;01-Paris;6.0;992.0;32.0;8092.0;198514.0;172475.0;15.09726047253225;De 150 à 200 000 entrées;MK2 QUAI DE SEINE;MK2 (Karmitz);OUI;A;RDJP;FIXE;NON;C;169.0;109.0;76.0;67.99183150670034;18.646760999069564;8.29778749833851;5.063619995891586;87.0;87.8868252836618;48.885073;2.371493;48.885073, 2.371493
7231;CHAPLIN SAINT LAMBERT;ILE-DE-FRANCE;6 RUE PECLET;75115;Paris 15e Arrondissement;233855.0;75;00851;Paris;10909327.0;01-Paris;3.0;363.0;32.0;3542.0;41308.0;38484.0;7.338114541107993;De 40 à 50 000 entrées;CINEMA CHAPLIN;;OUI;A;JP;FIXE;NON;C;248.0;157.0;2.0;61.51001298343628;21.336113624739347;10.969036471652831;6.184836920171539;111.0;58.54349451154739;48.843204;2.298558;48.843204, 2.298558
8353;UGC ODEON;ILE-DE-FRANCE;124 BD ST GERMAIN;75106;Paris 6e Arrondissement;41384.0;75;00851;Paris;10909327.0;01-Paris;5.0;722.0;32.0;6173.0;107689.0;85435.0;26.04787265172353;De 100 à 150 000 entrées;UGC SAS;UGC;NON;NON;;FIXE;NON;C;110.0;85.0;67.0;62.98713913820569;21.04169095077126;11.940979912188677;4.030189998834363;59.0;64.39464584061857;48.852353;2.339834;48.852353, 2.339834
8422;LE CHAMPO;ILE-DE-FRANCE;51 RUE DES ECOLES;75105;Paris 5e Arrondissement;59050.0;75;00851;Paris;10909327.0;01-Paris;2.0;240.0;32.0;2391.0;50555.0;41281.0;22.46554104793973;De 50 à 80 000 entrées;SOCIETE D'EXPLOITATION DU CHAMPOLLION STUDIO DES ECOLES;;OUI;A;PR;FIXE;NON;C;135.0;6.0;3.0;6.090373280943026;0.0;54.68238375900458;39.227242960052386;6.0;100.0;48.849983;2.343211;48.849983, 2.343211
8425;QUARTIER LATIN I;ILE-DE-FRANCE;9 RUE CHAMPOLLION;75105;Paris 5e Arrondissement;59050.0;75;00851;Paris;10909327.0;01-Paris;2.0;164.0;32.0;2024.0;53849.0;55838.0;-3.5620903327483076;De 50 à 80 000 entrées;CINE SORBONNE;;OUI;A;PR;FIXE;NON;C;292.0;1.0;0.0;100.0;0.0;0.0;0.0;1.0;100.0;48.849504;2.342788;48.849504, 2.342788
9920;PATHE;ILE-DE-FRANCE;30 AVENUE CORENTIN CARIOU;75119;Paris 19e Arrondissement;186530.0;75;00851;Paris;10909327.0;01-Paris;16.0;2901.0;32.0;14828.0;282502.0;187681.0;50.522429015190674;De 200 à 300 000 entrées;PATHE LA VILLETTE;PATHE GAUMONT;NON;NON;;FIXE;OUI;C;205.0;168.0;141.0;13.855943302869782;66.32189009837592;16.847968449851564;2.97419814890273;58.0;9.30896734385005;48.897016;2.385181;48.897016, 2.385181
14693;! POC ! SCENE ARTISTIQUE ALFORTVILLE;ILE-DE-FRANCE;82 RUE MARCEL BOURDARIAS;94002;Alfortville;44446.0;94;00851;Paris;10909327.0;02-Petite Couronne;1.0;410.0;18.0;41.0;3238.0;2815.0;15.02664298401421;De 2 à 5 000 entrées;COMMUNE d'ALFORVILLE;;NON;NON;;FIXE;NON;B;39.0;35.0;1.0;77.23352880303554;13.245946878233875;9.520524318730597;0.0;19.0;41.9454984477406;48.807586;2.422346;48.807586, 2.422346
20931;LE SELECT;ILE-DE-FRANCE;10 AV DIVISION LECLERC;92002;Antony;63674.0;92;00851;Paris;10909327.0;02-Petite Couronne;4.0;665.0;28.0;3614.0;103115.0;85492.0;20.613624666635474;De 100 à 150 000 entrées;CENTRE CULTUREL MUNICIPAL D'ANTONY;;OUI;C;RDJPPR;FIXE;NON;B;226.0;185.0;126.0;64.59017488394875;18.57042669011811;14.064187195956851;2.7752112299762888;145.0;65.67888590798276;48.753029;2.304782;48.753029, 2.304782
23301;JEAN GABIN;ILE-DE-FRANCE;12-14 BOULEVARD LEON FEIX;95018;Argenteuil;110766.0;95;00851;Paris;10909327.0;03-Grande couronne;1.0;128.0;27.0;459.0;4030.0;4116.0;-2.0894071914480077;De 2 à 5 000 entrées;COMMUNAUTE D AGGLOMERATION ARGENTEUIL BEZONS;;OUI;C;RDJP;FIXE;NON;B;79.0;56.0;0.0;41.1225658648339;33.56242840778923;16.72394043528064;8.59106529209622;44.0;64.7766323024055;48.946909;2.249331;48.946909, 2.249331
23323;LE FIGUIER BLANC;ILE-DE-FRANCE;3TER RUE GREGOIRE COLLAS;95018;Argenteuil;110766.0;95;00851;Paris;10909327.0;03-Grande couronne;3.0;826.0;32.0;2158.0;29559.0;23428.0;26.16954072050538;De 20 à 30 000 entrées;COMMUNAUTE D AGGLOMERATION ARGENTEUIL BEZONS;;OUI;C;RDJPPR;FIXE;NON;B;161.0;138.0;32.0;38.28604724127112;40.96185737976783;16.35964322531487;4.392452153646183;75.0;32.75066110887007;48.943679;2.24855;48.943679, 2.24855
35953;THEATRE VICTOR HUGO;ILE-DE-FRANCE;14 AV VICTOR HUGO;92007;Bagneux;40946.0;92;00851;Paris;10909327.0;02-Petite Couronne;1.0;418.0;17.0;68.0;3097.0;4348.0;-28.771849126034958;De 2 à 5 000 entrées;COMMUNE DE BAGNEUX;;NON;NON;;FIXE;NON;B;24.0;14.0;0.0;26.94430506773708;73.05569493226291;0.0;0.0;5.0;12.644254892122428;48.804045;2.321692;48.804045, 2.321692
37350;CINE TOILE;ILE-DE-FRANCE;2 RUE DES COLOMBES;91045;Ballancourt-sur-Essonne;7695.0;91;91402;Ballancourt-sur-Essonne;35634.0;03-Grande couronne;1.0;189.0;29.0;288.0;5624.0;4258.0;32.08078910286519;De 5 à 10 000 entrées;VILLE DE BALLANCOURT SUR ESSONNE;;NON;NON;;FIXE;NON;C;61.0;50.0;35.0;47.874824848201776;44.18496029892574;7.940214852872489;0.0;7.0;5.838393274170948;48.528643;2.388787;48.528643, 2.388787
62121;GERARD PHILIPE;ILE-DE-FRANCE;2 RUE PABLO NERUDA;94011;Bonneuil-sur-Marne;18117.0;94;00851;Paris;10909327.0;02-Petite Couronne;1.0;245.0;19.0;185.0;3070.0;4130.0;-25.66585956416465;De 2 à 5 000 entrées;COMMUNE DE BONNEUIL SUR MARNE;;NON;NON;;FIXE;NON;B;50.0;45.0;0.0;54.67260012714558;28.544183089637638;16.783216783216783;0.0;18.0;25.810553083280357;48.774577;2.486664;48.774577, 2.486664
66835;CINEMA LANDOWSKI;ILE-DE-FRANCE;28 AVENUE ANDRE-MORIZET;92012;Boulogne-Billancourt;122577.0;92;00851;Paris;10909327.0;02-Petite Couronne;1.0;154.0;32.0;1068.0;23607.0;22897.0;3.100842905184085;De 20 à 30 000 entrées;COMMUNE DE BOULOGNE-BILLANCOURT;;OUI;C;RDJPPR;FIXE;NON;B;120.0;85.0;75.0;54.6089076002659;9.245512962552626;20.70130733436738;15.444272102814093;81.0;97.87281187680036;48.83591;2.239289;48.83591, 2.239289
91492;CINEMA DU THEATRE;ILE-DE-FRANCE;8 AVENUE CHARLES DE GAULLE;78126;La Celle-Saint-Cloud;21237.0;78;00851;Paris;10909327.0;03-Grande couronne;1.0;319.0;25.0;112.0;3757.0;4110.0;-8.588807785888077;De 2 à 5 000 entrées;COMMUNE DE LA CELLE SAINT CLOUD;;NON;NON;;FIXE;NON;B;108.0;81.0;0.0;74.820415879017;14.782608695652174;7.674858223062382;2.7221172022684312;47.0;50.01890359168242;48.847416;2.136047;48.847416, 2.136047
114032;ESPACE PHILIPPE NOIRET;ILE-DE-FRANCE;PLACE CHARLES DE GAULLE;78165;Les Clayes-sous-Bois;17794.0;78;00851;Paris;10909327.0;03-Grande couronne;2.0;313.0;33.0;1308.0;24414.0;21250.0;14.889411764705882;De 20 à 30 000 entrées;COMMUNE DE LES CLAYES SOUS BOIS;;OUI;C;JP;FIXE;NON;B;155.0;100.0;11.0;54.463499300554375;30.169421273509144;14.470752810735195;0.896326615201285;42.0;30.340396870628467;48.821274;1.987156;48.821274, 1.987156
119305;PATHE;ILE-DE-FRANCE;RUE DE L'HAUTIL;78172;Conflans-Sainte-Honorine;36068.0;78;00851;Paris;10909327.0;03-Grande couronne;13.0;3105.0;32.0;12099.0;472752.0;329801.0;43.34462296960895;De 450 à 700 000 entrées;PATHE CONFLANS;PATHE GAUMONT;NON;NON;;FIXE;OUI;B;200.0;173.0;144.0;25.537639632986313;57.204554632046964;16.148947610502518;1.1088581244641957;64.0;8.351958262882512;49.004829;2.077668;49.004829, 2.077668
120963;THEATRE DU CORMIER;ILE-DE-FRANCE;123 RUE DE SAINT-GERMAIN;95176;Cormeilles-en-Parisis;24892.0;95;00851;Paris;10909327.0;03-Grande couronne;1.0;307.0;21.0;91.0;2708.0;5226.0;-48.182166092613855;De 2 à 5 000 entrées;COMMUNE DE CORMEILLES EN PARISIS;;NON;NON;;FIXE;NON;B;84.0;61.0;0.0;63.32046332046332;26.930501930501933;9.121621621621621;0.6274131274131274;25.0;22.924710424710426;48.959824;2.189151;48.959824, 2.189151
125135;L ETOILE;ILE-DE-FRANCE;1 ALLEE DU PROGRES;93027;La Courneuve;44073.0;93;00851;Paris;10909327.0;02-Petite Couronne;1.0;195.0;28.0;687.0;9681.0;8592.0;12.67458100558659;De 5 à 10 000 entrées;ASSOCIATION DEVELOPPEMENT LOISIRS ET CULTURE;;OUI;C;RDJPPR;FIXE;NON;B;149.0;98.0;2.0;23.309026904702037;42.89665577068142;31.93361830525522;1.8606990193613275;56.0;36.43449836560222;48.926821;2.391627;48.926821, 2.391627
168193;CINE HENRI LANGLOIS;ILE-DE-FRANCE;32 BIS RUE DE LA STATION;95252;Franconville;37179.0;95;00851;Paris;10909327.0;03-Grande couronne;2.0;518.0;28.0;1524.0;15542.0;13080.0;18.822629969418962;De 10 à 20 000 entrées;ASSOCIATION CINE HENRI LANGLOIS;GPCI (Vintrou);OUI;C;RDJPPR;FIXE;NON;B;153.0;131.0;23.0;58.344712486724326;26.28584433318161;14.89910483993324;0.4703383401608254;70.0;29.41890456683356;48.988437;2.232576;48.988437, 2.232576
175513;CINEMA JEAN VIGO;ILE-DE-FRANCE;1 RUE PIERRE ET MARIE CURIE;92036;Gennevilliers;47921.0;92;00851;Paris;10909327.0;02-Petite Couronne;2.0;290.0;28.0;1223.0;23631.0;18490.0;27.804218496484584;De 20 à 30 000 entrées;ASSOCIATION CENTRE DE LOISIRS;;OUI;C;RDJPPR;FIXE;NON;B;179.0;122.0;10.0;53.0678648899907;32.04214440656957;12.775023241400682;2.1149674620390453;76.0;42.950108459869845;48.928469;2.293206;48.928469, 2.293206
193442;LA TOURNELLE;ILE-DE-FRANCE;14 RUE DISPAN;94038;L' Haÿ-les-Roses;31589.0;94;00851;Paris;10909327.0;02-Petite Couronne;1.0;274.0;31.0;581.0;16925.0;14420.0;17.371705963938975;De 10 à 20 000 entrées;COMMUNE DE L HAY LES  ROSES;GPCI (Vintrou);OUI;C;JP;FIXE;NON;B;124.0;96.0;8.0;61.797935462895225;23.33577176298464;14.630577907827359;0.23571486629277413;56.0;47.76070877021865;48.779749;2.339014;48.779749, 2.339014
202551;LE LUXY;ILE-DE-FRANCE;77 AV GEORGES GOSNAT;94041;Ivry-sur-Seine;63562.0;94;00851;Paris;10909327.0;02-Petite Couronne;2.0;507.0;32.0;1569.0;37388.0;32788.0;14.029522996218127;De 30 à 40 000 entrées;COMMUNE D IVRY SUR SEINE;;OUI;C;RDJPPR;FIXE;NON;B;203.0;117.0;42.0;67.43229017130827;8.383577375825437;17.786391042204997;6.3977414106613075;106.0;94.15255048329983;48.81362;2.389338;48.81362, 2.389338
204534;SALLE PIERRE ET JACQUES PREVERT;ILE-DE-FRANCE;RUE DE PARIS;94042;Joinville-le-Pont;19673.0;94;00851;Paris;10909327.0;02-Petite Couronne;1.0;300.0;23.0;119.0;5086.0;5779.0;-11.991694064717079;De 5 à 10 000 entrées;COMMUNE DE JOINVILLE LE PONT;GPCI (Vintrou);NON;NON;;FIXE;NON;B;73.0;59.0;0.0;54.11414164565665;24.088929635571855;20.307128122851246;1.4898005959202383;31.0;38.7348154939262;48.816711;2.468136;48.816711, 2.468136
231939;THEATRE DE LONGJUMEAU;ILE-DE-FRANCE;20 AVENUE DU GENERAL DE GAULLE;91345;Longjumeau;21106.0;91;00851;Paris;10909327.0;03-Grande couronne;1.0;862.0;23.0;137.0;4185.0;2636.0;58.76327769347496;De 2 à 5 000 entrées;PRODUCENE;;NON;NON;;FIXE;NON;B;77.0;59.0;0.0;42.68064395357544;41.55746911269188;15.761886933732686;0.0;16.0;14.189442156495694;48.679684;2.313256;48.679684, 2.313256
256983;CINEMA CONFLUENCES MENNECY;ILE-DE-FRANCE;ZAC MONTVRAIN II;91386;Mennecy;14961.0;91;00851;Paris;10909327.0;03-Grande couronne;3.0;324.0;32.0;2563.0;41885.0;25461.0;64.50650013746514;De 40 à 50 000 entrées;CINEMA CONFLUENCES MENNECY;;OUI;C;;FIXE;NON;B;101.0;85.0;66.0;40.17891972017788;48.870049150911505;10.82620341715861;0.12482771175200895;22.0;8.001976438769406;48.564849;2.441479;48.564849, 2.441479
264672;LA ROTONDE;ILE-DE-FRANCE;PLACE DU 14 JUILLET;77296;Moissy-Cramayel;18018.0;77;00851;Paris;10909327.0;03-Grande couronne;1.0;349.0;32.0;485.0;10240.0;7648.0;33.89121338912134;De 10 à 20 000 entrées;SCENE NATIONALE DE SENART;;OUI;C;JP;FIXE;NON;B;119.0;90.0;1.0;49.146956184567664;37.26250484683986;12.89259402869329;0.6979449398991857;42.0;26.25048468398604;48.628281;2.589982;48.628281, 2.589982
284362;LA BERGERIE;ILE-DE-FRANCE;COUR EMILE ZOLA;77327;Nangis;8860.0;77;77208;Nangis;8860.0;03-Grande couronne;1.0;132.0;15.0;188.0;2329.0;3498.0;-33.41909662664379;De 2 à 5 000 entrées;COMMUNE DE NANGIS;;OUI;E;JPPR;FIXE;NON;I;48.0;37.0;0.0;49.451887941534714;35.44457978075518;15.10353227771011;0.0;19.0;27.28380024360536;48.555127;3.0133;48.555127, 3.0133
288024;LA FAUVETTE;ILE-DE-FRANCE;21 AV DANIEL PERDRIGE;93049;Neuilly-Plaisance;21043.0;93;00851;Paris;10909327.0;02-Petite Couronne;1.0;146.0;30.0;749.0;11310.0;8289.0;36.44589214621788;De 10 à 20 000 entrées;COMMUNE DE NEUILLY  PLAISANCE;;OUI;C;JPPR;FIXE;NON;B;138.0;99.0;1.0;63.401412002017146;21.142208774583963;13.502269288956125;1.9541099344427635;54.0;44.036812909732724;48.87311;2.510505;48.87311, 2.510505
299572;CINEMA JACQUES TATI;ILE-DE-FRANCE;14 AVENUE SAINT LAURENT;91471;Orsay;16179.0;91;00851;Paris;10909327.0;03-Grande couronne;3.0;339.0;32.0;2244.0;32868.0;24630.0;33.447015834348356;De 30 à 40 000 entrées;ASSOCIATION MJC MAISON DES JEUNES ET DE LA CULTURE D' ORSAY;MICROMEGAS (Clochard);OUI;C;RDJPPR;FIXE;NON;B;218.0;149.0;42.0;60.28063822564219;18.139640149371957;14.880615593527216;6.699106031458641;108.0;77.05103541925993;48.698781;2.189727;48.698781, 2.189727
301781;LE PIERRE BRASSEUR;ILE-DE-FRANCE;103 AV DU GENERAL DE GAULLE;77350;Ozoir-la-Ferrière;20383.0;77;00851;Paris;10909327.0;03-Grande couronne;1.0;171.0;32.0;283.0;5042.0;4589.0;9.871431684462847;De 5 à 10 000 entrées;ASS PIERRE BRASSEUR;;NON;NON;;FIXE;NON;B;69.0;60.0;0.0;73.64472410454985;17.207163601161664;9.14811229428848;0.0;19.0;28.581800580832528;48.762604;2.664715;48.762604, 2.664715
307692;CENTRE DES BORDS DE MARNE;ILE-DE-FRANCE;2 RUE DE LA PRAIRIE;94058;Le Perreux-sur-Marne;34097.0;94;00851;Paris;10909327.0;02-Petite Couronne;1.0;198.0;26.0;620.0;20962.0;17904.0;17.07998212689902;De 20 à 30 000 entrées;CENTRE DES BORDS DE MARNE;GPCI (Vintrou);OUI;C;;FIXE;NON;B;114.0;87.0;14.0;72.8430948110582;17.60776795101738;9.512029191663059;0.03710804626136434;48.0;45.1604923000804;48.84694;2.509968;48.84694, 2.509968
314451;ESPACE PAUL VALERY;ILE-DE-FRANCE;72 ET 74 AVENUE ARDOUIN;94059;Le Plessis-Trévise;20104.0;94;00851;Paris;10909327.0;02-Petite Couronne;1.0;340.0;32.0;182.0;3241.0;2949.0;9.901661580196677;De 2 à 5 000 entrées;RENCONTRES ANIMATIONS PLESSEENNES;;NON;NON;;FIXE;NON;B;37.0;32.0;0.0;80.0;12.99492385786802;7.00507614213198;0.0;14.0;40.33840947546531;48.80535;2.578145;48.80535, 2.578145
320532;ROYAL UTOPIA;ILE-DE-FRANCE;14 RUE ALEXANDRE PRACHAY;95500;Pontoise;31992.0;95;00851;Paris;10909327.0;03-Grande couronne;1.0;272.0;22.0;167.0;6672.0;7476.0;-10.754414125200643;De 5 à 10 000 entrées;ASSOCIATION CINEMAS DES DEUX RIVES;;OUI;C;;FIXE;NON;B;62.0;55.0;32.0;66.68518518518518;19.185185185185187;12.25925925925926;1.8703703703703705;46.0;86.31481481481481;49.049188;2.099047;49.049188, 2.099047
326550;LE REXY;ILE-DE-FRANCE;QUARTIER DELORT;77379;Provins;12293.0;77;77303;Provins;13597.0;03-Grande couronne;4.0;570.0;32.0;4035.0;45341.0;26986.0;68.01674942562809;De 40 à 50 000 entrées;APP;UGC;NON;NON;;FIXE;NON;C;131.0;108.0;64.0;33.29790183935668;53.92596358258619;11.787133746187264;0.9890008318698585;39.0;7.646270450134024;48.559158;3.304398;48.559158, 3.304398
327961;LE CENTRAL;ILE-DE-FRANCE;134 RUE DE LA REPUBLIQUE;92062;Puteaux;45118.0;92;00851;Paris;10909327.0;02-Petite Couronne;2.0;480.0;29.0;1490.0;25296.0;16930.0;49.415239220318966;De 20 à 30 000 entrées;VILLE DE PUTEAUX;UGC;NON;NON;;FIXE;NON;B;66.0;46.0;22.0;28.200675349734684;55.262904003859134;16.343463579353593;0.1929570670525808;10.0;11.341051616015436;48.885137;2.239127;48.885137, 2.239127
356431;ESPACE PREVERT;ILE-DE-FRANCE;QUARTIER DU PLESSIS LE ROI;77445;Savigny-le-Temple;30016.0;77;00851;Paris;10909327.0;03-Grande couronne;1.0;390.0;28.0;391.0;6121.0;7625.0;-19.724590163934426;De 5 à 10 000 entrées;ESPACE PREVERT ANIMATION;GPCI (Vintrou);OUI;C;;FIXE;NON;B;98.0;81.0;0.0;53.29815303430079;34.740545294635005;11.87335092348285;0.08795074758135445;28.0;26.671064204045734;48.57649;2.579118;48.57649, 2.579118
404612;LES 4 DELTA 4;ILE-DE-FRANCE;81 BIS AVENUE DU BAC;94068;Saint-Maur-des-Fossés;76214.0;94;00851;Paris;10909327.0;02-Petite Couronne;4.0;886.0;32.0;3438.0;54665.0;33881.0;61.34411617130545;De 50 à 80 000 entrées;PARAFRANCE COMMUNICATION;;OUI;C;JP;FIXE;NON;B;118.0;86.0;60.0;47.81279731179531;39.187465840772454;12.404607194186353;0.5951296532458857;41.0;26.236311005850084;48.793451;2.514771;48.793451, 2.514771
425503;PATHE BELLE EPINE;ILE-DE-FRANCE;CENTRE COMMERCIAL BELLE EPINE;94073;Thiais;30028.0;94;00851;Paris;10909327.0;02-Petite Couronne;16.0;3679.0;32.0;17635.0;589825.0;428429.0;37.6715861904773;De 450 à 700 000 entrées;LES CINEMAS PATHE GAUMONT;PATHE GAUMONT;NON;NON;;FIXE;OUI;B;168.0;149.0;148.0;20.142592053370365;62.59267363545986;16.02110279687869;1.24363151429108;34.0;5.444204570319971;48.756508;2.371928;48.756508, 2.371928
437561;STUDIO DES CHAMPS LASNIERS;ILE-DE-FRANCE;AVENUE DU BERRY;91692;Les Ulis;24911.0;91;00851;Paris;10909327.0;03-Grande couronne;1.0;210.0;28.0;430.0;8973.0;6776.0;32.4232585596222;De 5 à 10 000 entrées;COMMUNE DES ULIS;;NON;NON;;FIXE;NON;B;103.0;79.0;0.0;59.73796926177879;28.294280675233058;10.682791635172588;1.2849584278155708;40.0;41.7737465356513;48.682507;2.169714;48.682507, 2.169714
456762;CINEMA D ART ROMAIN ROLLAND;ILE-DE-FRANCE;18 RUE EUGENE VARLIN;94076;Villejuif;55212.0;94;00851;Paris;10909327.0;02-Petite Couronne;1.0;616.0;27.0;176.0;8847.0;8832.0;0.16983695652173914;De 5 à 10 000 entrées;THEATRE ROMAIN ROLLAND;;NON;NON;;FIXE;NON;B;70.0;60.0;0.0;62.465072958708475;19.93169823036324;17.059919279726792;0.5433095312014903;34.0;54.408568767463514;48.793428;2.363199;48.793428, 2.363199
457861;ANDRE MALRAUX;ILE-DE-FRANCE;28 AVENUE DE VERDUN;92078;Villeneuve-la-Garenne;24112.0;92;00851;Paris;10909327.0;02-Petite Couronne;1.0;212.0;21.0;153.0;3632.0;3643.0;-0.30194894317869886;De 2 à 5 000 entrées;ASSOCIATION POUR LE CINEMA SALLE ANDRE MALRAUX;;NON;NON;;FIXE;NON;B;38.0;21.0;2.0;43.94250513347023;20.02053388090349;36.03696098562628;0.0;10.0;40.4517453798768;48.935662;2.333275;48.935662, 2.333275
